gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,3,-1.5000533824809827,-1.002520878840231,0
1,0,0,0,-0.8751175425177529,1,0,0,0,0,0,0,0,0,0,0,1,-0.6536064834710211,-0.7940111974164376,0
1,0,1,1,0.26619220524477405,1,2,2,1,1,1,1,1,1,2,0,3,-1.318790687015195,-0.5750373985765639,0
0,1,0,0,1.081413453646579,1,2,1,2,2,2,0,0,0,0,1,2,0.8280913299236263,1.4157719779312457,0
1,0,0,0,-0.2637016062163992,1,0,0,2,0,0,2,2,2,1,0,0,0.33751797980979803,-0.16865876272170022,0
1,1,0,0,-1.2419671042985652,1,0,0,0,0,2,0,0,0,0,0,3,-0.4956252351292798,-0.9639537625408804,0
0,0,1,1,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,0,0,0.028207325161757193,1.0088855895435345,0
1,0,1,0,1.3259798281671205,1,2,0,2,2,2,0,0,0,1,0,1,0.07310725890098875,0.891528525864457,0
1,0,1,1,1.6113072651077522,1,2,1,0,2,2,2,2,2,2,0,1,1.5315236251715905,2.4868428316780093,0
1,0,0,0,-1.0789228546182041,1,2,1,0,0,0,2,0,2,0,1,0,0.7682247516046508,-0.7806109457886724,0
1,1,0,0,-0.019135231695857704,1,0,2,1,1,1,1,1,1,1,0,1,-1.4983904219721222,-0.7517573562046704,0
0,0,1,0,0.7145638918657667,1,2,0,0,0,2,0,2,2,1,0,0,0.3607994269338442,0.7001941257691664,0
1,0,1,0,1.1629355784867594,0,1,0,2,0,2,2,2,2,2,1,3,-0.08986287096733384,0.6572117700537482,0
0,0,0,0,-0.712073292837392,1,0,1,0,2,2,0,2,2,0,1,2,1.2105722469615263,-0.36783021278051053,1
1,0,1,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,0,0,1.6728752684247274,2.675241097561615,0
1,0,0,0,-0.9566396673579334,1,0,2,1,1,1,1,1,1,0,1,3,-1.5266607506227494,-0.9292941331247495,1
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.5083681850252848,-1.0026312598256326,0
0,0,0,0,-0.8343564800976626,1,2,1,0,0,0,0,0,2,0,1,2,0.7216618573565584,-0.5401790833867101,0
0,0,0,0,0.18467008040459354,0,1,0,0,0,0,2,0,0,0,0,1,-1.2057093724126857,-0.5813953433357013,1
1,0,1,1,1.1629355784867594,1,0,2,1,1,1,1,1,1,1,0,3,-1.4784348958657971,-0.4697339385033512,0
1,0,1,1,-0.5897901055771212,1,0,2,1,1,1,1,1,1,1,0,0,-1.4983904219721222,-0.8601073314749699,0
1,0,0,1,-0.46750691831685043,1,0,0,0,0,0,0,0,0,0,0,3,-0.6386398388912774,-0.5763178180072236,0
1,0,1,1,1.4482630154273912,0,1,0,2,2,2,2,0,2,2,1,3,-0.28110332948628386,0.732094230550255,0
1,1,0,0,-0.8343564800976626,1,2,1,0,0,0,0,0,0,0,1,1,0.2809773225085431,-0.6456370768394852,0
0,1,0,0,-1.2419671042985652,0,1,0,0,0,0,0,0,0,0,0,2,-1.3470610156658227,-0.9927631997307216,1
0,0,1,0,1.2036966409068497,1,2,1,0,0,2,0,2,2,0,1,2,1.213898167979247,1.7106216661362414,0
0,1,0,0,-0.14141841895612844,1,2,1,0,0,0,2,2,2,0,0,2,1.1240983005007839,0.25273168714779354,1
1,0,0,1,-1.2827281667186554,0,1,0,0,2,0,2,0,0,0,0,3,-1.0394133215266421,-0.9964057722489773,0
1,1,1,0,-1.1196839170382944,1,2,1,0,0,2,0,0,0,0,1,0,0.5004881096781209,-0.8593788169713187,1
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,2,-1.4684571328126343,-1.0021014310957046,0
1,0,0,1,1.2036966409068497,1,2,1,0,0,2,2,2,2,2,1,2,1.3036980354577106,1.8986225604724007,0
0,0,1,1,0.14390901798450328,1,0,2,1,1,1,1,1,1,2,0,0,-1.4834237773923784,-0.6942488628103897,0
0,1,0,0,-0.1821794813762187,1,2,1,0,0,2,2,2,2,0,1,2,1.2787536278248042,0.2650502051186222,1
0,0,1,1,1.4890240778474815,1,2,0,2,2,0,2,2,0,1,0,1,0.2942810065794268,1.145978773412434,0
0,0,1,0,-0.8751175425177529,1,2,1,2,0,0,2,2,0,0,1,1,1.0426132355666224,-0.471676643846421,1
0,0,1,0,1.24445770332694,1,2,1,0,2,2,2,2,2,0,1,2,1.4600163232905916,2.0227790928522222,0
1,0,0,0,-0.3859847934766699,1,0,2,1,1,1,1,1,1,1,0,0,-1.4867496984100992,-0.8321588659712619,0
1,0,0,0,-0.9158786049378431,1,0,2,1,1,1,1,1,1,0,0,1,-1.5000533824809827,-0.9192936158473564,0
0,0,1,0,1.570546202687662,1,2,2,1,1,1,1,1,1,2,1,1,-1.2938462793822887,-0.21565898630573996,0
0,1,0,0,0.5107585797653155,1,2,0,2,0,0,2,0,2,0,1,2,0.17288488943261485,0.34090401828666383,0
0,0,1,1,1.5297851402675717,1,2,2,1,1,1,1,1,1,2,0,3,-1.3570387787189853,-0.2320616007364312,0
0,0,0,1,-0.4267458558967602,1,2,1,0,0,0,0,0,2,0,1,2,0.6617952790375828,-0.20910235577287958,0
0,0,1,1,0.7960860167059473,1,2,2,1,1,1,1,1,1,2,0,3,-1.390297988896194,-0.45708427757631753,0
1,0,1,0,0.918369203966218,1,2,1,0,0,2,2,2,2,1,1,2,1.3070239564754318,1.5244530961577503,1
0,0,0,0,1.3259798281671205,0,1,0,2,0,2,2,2,2,2,0,1,-0.16303313335719283,0.7200185507473101,0
0,0,1,1,1.6113072651077522,1,0,2,1,1,1,1,1,1,2,0,0,-1.5067052245164245,-0.36509276434254856,0
1,0,1,0,-0.9158786049378431,1,0,2,1,1,1,1,1,1,1,0,0,-1.505042264007564,-0.9275942659495635,0
0,0,0,1,-1.0381617921981139,1,0,2,1,1,1,1,1,1,1,0,3,-1.4900756194278202,-0.9685014591394299,0
1,1,0,0,-1.1196839170382944,1,0,1,0,2,0,0,0,2,0,1,2,0.6884026471793497,-0.8308784465406023,0
0,0,1,1,-0.34522373105657966,1,2,0,2,0,2,0,2,2,2,0,1,0.4572511364477491,-0.19590078991883736,0
0,0,1,1,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.7277529652171215,2.7226166164960204,0
1,0,0,0,-0.46750691831685043,0,1,0,2,0,0,2,2,0,0,1,3,-0.7084841802634158,-0.5646395097517247,0
1,0,1,0,1.4890240778474815,0,1,0,0,2,2,2,2,2,1,1,1,-0.13476280470656563,0.8711521959593046,0
1,0,1,1,0.46999751734522527,1,0,0,0,2,0,2,0,0,0,1,0,-0.33099214475209693,0.11424770286283258,0
0,1,1,1,1.1629355784867594,1,2,0,0,0,2,0,2,0,1,1,2,0.011577720073152843,0.7394235279809274,0
1,1,0,0,-0.34522373105657966,1,2,1,0,2,2,0,2,2,0,1,1,1.2671129042627813,0.0911118483226382,1
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,2,2,0,0,2,0.8563616585742535,-0.971238907577392,1
0,0,0,0,-1.0789228546182041,1,0,0,0,0,0,2,0,0,0,1,0,-0.46735490647865263,-0.8840600053071367,1
1,0,0,0,-1.1604449794583847,1,2,1,0,2,0,0,0,2,0,1,2,0.8380690929767889,-0.8487160137815154,1
1,0,1,0,1.6113072651077522,1,2,1,0,2,2,2,2,2,2,1,2,1.441723757693127,2.4505716398750144,0
1,0,0,0,1.6113072651077522,1,2,0,2,2,2,2,2,2,2,0,0,0.9029245528223458,1.9172769470052864,0
1,1,1,0,-0.7528343552574821,1,2,1,0,0,0,0,0,0,0,1,2,0.3408439008275187,-0.5638226904597522,0
1,0,0,0,-1.0381617921981139,1,2,2,1,1,1,1,1,1,0,1,0,-1.3237795685417766,-0.9437098898182104,0
0,0,0,0,0.6330417670255862,1,0,1,0,2,0,0,0,0,1,0,2,0.3425068613363795,0.6544743216157863,0
1,0,1,1,0.918369203966218,1,0,2,1,1,1,1,1,1,1,0,3,-1.5083681850252848,-0.5580828792188643,0
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,1,-1.5150200270607266,-1.002719564613954,0
1,0,0,0,0.5107585797653155,1,0,1,2,2,2,2,2,2,1,0,1,1.5747605984019617,1.2104412688870212,0
1,0,0,0,-1.201206041878475,1,0,1,0,0,0,0,0,0,0,1,3,0.18119969197691702,-0.9139290999568341,0
0,0,1,0,1.570546202687662,1,0,2,1,1,1,1,1,1,2,0,3,-1.505042264007564,-0.3858223134009861,0
1,0,1,0,-0.9974007297780236,1,0,2,1,1,1,1,1,1,0,0,3,-1.4834237773923784,-0.9413256605335338,0
0,0,1,0,-1.201206041878475,1,2,1,0,0,0,0,0,0,0,1,2,0.3657883084604252,-0.8979459332706694,1
1,0,1,1,1.4890240778474815,1,0,0,2,2,0,2,2,2,2,0,0,0.5254325173110274,1.4359275458655945,0
1,0,1,1,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,1,2,0.12133311365794146,-0.9809965866869014,1
0,1,1,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.6928307945310526,2.7168547290580527,0
1,0,0,0,-0.8751175425177529,1,0,1,2,0,0,0,0,0,0,1,2,0.28762916454398496,-0.6616643959198106,1
1,0,0,0,1.570546202687662,1,2,0,2,2,2,2,0,2,2,0,0,0.5237695568021665,1.5090659867927545,0
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,1,3,0.16955896841489418,-0.9803563769715716,1
0,0,1,0,0.021625830724232544,0,1,0,2,0,2,2,2,2,2,0,0,-0.1763368174280765,-0.12099625322525022,0
0,0,0,0,-0.6713122304173017,1,0,2,1,1,1,1,1,1,1,0,3,-1.5233348296050289,-0.8670171811611157,0
0,1,1,0,0.9591302663863083,1,2,1,2,2,2,2,0,0,1,0,2,1.0243206699691578,1.4046676507998357,0
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,1,-1.4934015404455407,-1.0024325740519098,0
1,0,0,0,-1.1196839170382944,1,0,0,0,0,2,0,2,2,0,1,2,0.17288488943261485,-0.8582970833143821,1
1,0,1,1,0.9998913288063985,1,0,2,1,1,1,1,1,1,1,0,3,-1.5116941060430058,-0.542519160277226,0
1,0,1,1,0.9591302663863083,0,1,0,0,2,2,0,0,0,1,1,1,-0.9562652960836203,-0.14077652580923314,0
1,0,0,0,-0.9974007297780236,1,2,1,0,2,2,0,2,0,0,1,2,0.9694429731767633,-0.669655979262893,1
0,0,1,1,-0.4267458558967602,1,0,0,2,2,2,0,0,0,0,0,3,-0.12312208114454254,-0.3833718555250686,1
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.5000533824809827,-1.002520878840231,0
0,0,0,1,0.30695326766486425,1,0,0,2,0,0,2,2,0,0,1,1,-0.02500741112177701,0.07506245304523244,0
1,0,1,1,0.5515196421854057,1,0,2,1,1,1,1,1,1,2,0,1,-1.5000533824809827,-0.6330757207007728,0
1,0,1,1,1.24445770332694,1,0,2,1,1,1,1,1,1,2,0,3,-1.501716342989843,-0.4479226557879772,0
1,0,1,1,1.4482630154273912,1,2,1,2,2,2,0,2,2,2,1,2,1.5082421780475443,2.2858390572615312,0
1,0,1,1,1.4890240778474815,1,0,1,2,2,0,2,2,2,2,1,1,1.3801942188652905,2.19499550627594,0
0,0,1,0,0.9591302663863083,1,2,1,0,2,2,2,0,0,0,0,2,0.8546986980653932,1.2478604229381944,0
0,0,1,1,-0.9158786049378431,1,0,0,0,2,2,0,0,2,1,1,3,0.034859167197199024,-0.7198130990294213,0
1,0,0,0,1.24445770332694,1,2,1,2,2,2,2,2,0,1,0,1,1.3186646800374546,1.8987550176548829,0
0,0,1,1,-0.34522373105657966,0,1,0,2,2,2,2,0,2,2,1,3,-0.41081424917739773,-0.4778138266347549,0
0,0,0,0,-0.5490290431570309,1,2,0,0,0,2,0,0,0,0,1,3,-0.29108109253944636,-0.5547493734597332,0
1,0,1,1,-0.4267458558967602,1,2,1,0,0,2,0,2,0,0,1,2,0.7948321197464177,-0.17890211816697701,0
1,0,1,0,-0.14141841895612844,1,2,1,2,2,0,0,0,0,0,1,2,0.6518175159844203,0.07804273965107808,1
1,0,1,0,-0.7935954176775724,1,2,0,0,0,2,0,2,2,1,1,3,0.34749574286296053,-0.5743751126641538,1
0,0,1,0,1.5297851402675717,1,2,2,1,1,1,1,1,1,2,1,0,-1.2921833188734282,-0.12512450207927342,0
0,0,1,0,0.6738028294456765,1,0,1,0,2,2,0,2,2,0,0,2,1.1490427081336905,1.2074168298870147,0
0,1,1,0,0.429236454925135,1,2,1,2,0,2,2,2,2,1,1,3,1.4866236914323585,1.121430042259098,1
0,0,0,0,-1.201206041878475,1,0,2,1,1,1,1,1,1,0,1,3,-1.505042264007564,-0.9848599211759604,1
1,0,1,1,0.38847539250504476,1,0,0,0,0,2,2,2,2,1,0,2,0.2759884409819621,0.35229533598011836,0
1,0,0,0,0.9998913288063985,1,0,0,0,2,0,2,0,0,1,1,3,-0.3393069472963991,0.3728041230677524,0
1,1,0,0,-1.2419671042985652,1,0,0,2,0,2,0,2,0,0,0,0,0.051488772285803376,-0.9694948880080451,1
0,0,1,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.6861789524956108,2.6588826355250843,0
0,1,0,0,0.5515196421854057,1,2,1,0,2,2,0,2,2,0,1,2,1.3170017195285944,1.1362652466970853,0
1,1,1,0,1.3667408905872107,1,2,1,0,0,0,2,2,2,0,1,1,1.1706611947488759,2.0228673976405434,1
1,0,0,0,1.2036966409068497,1,2,1,2,2,0,2,0,2,1,0,2,1.235516654594433,1.8715792190489866,1
0,0,1,0,1.6113072651077522,1,2,0,2,2,2,2,2,2,2,1,0,0.8746542241717187,1.9195507953045612,0
1,0,1,1,0.10314795556441304,1,0,1,0,2,0,2,2,0,1,1,2,0.8264283694147659,0.3864472128634014,0
1,0,1,0,-0.6305511679972114,1,2,1,2,2,2,0,0,0,0,0,1,0.8430579745033704,-0.36919893699949147,1
0,0,1,0,1.6113072651077522,1,2,0,2,2,2,2,2,2,2,1,2,0.9162282368932295,1.9849846434506835,0
0,0,1,1,-0.1821794813762187,1,0,2,1,1,1,1,1,1,1,0,3,-1.4950645009544015,-0.7714934763944927,0
1,0,1,0,0.9591302663863083,1,2,2,1,1,1,1,1,1,2,1,1,-1.3204536475240558,-0.42527247758355025,1
0,0,0,0,-0.05989629411594795,1,2,1,0,0,0,2,0,0,0,1,1,0.49882514916926,0.0502488075269325,1
1,0,0,0,0.5107585797653155,1,0,2,1,1,1,1,1,1,1,0,0,-1.5299866716404704,-0.6283072621314199,0
0,0,0,0,-1.2827281667186554,1,2,2,1,1,1,1,1,1,0,1,3,-1.3004981214177305,-0.9998717351905904,0
0,0,0,0,-1.2419671042985652,1,0,0,0,2,0,0,0,0,0,1,3,-0.507265958691303,-0.960598180584669,1
0,0,0,0,-1.0789228546182041,1,0,2,1,1,1,1,1,1,0,1,3,-1.460142330268332,-0.962894105081024,0
0,0,1,0,0.6330417670255862,1,0,1,0,2,2,0,2,2,1,1,2,1.0708835642172498,1.0608088050764894,0
1,0,1,1,-0.3044626686364894,1,2,2,1,1,1,1,1,1,0,1,0,-1.3121388449797535,-0.7697936092193067,0
1,0,1,1,1.2852187657470302,1,0,2,1,1,1,1,1,1,2,1,0,-1.501716342989843,-0.4487173988828694,0
1,0,0,0,0.7145638918657667,0,1,0,2,2,0,0,0,0,0,1,3,-0.99285042727855,-0.22426870316707181,0
0,0,1,1,0.7960860167059473,1,2,1,0,0,2,0,2,2,1,0,0,1.2105722469615263,1.329321590164642,0
1,1,1,0,-1.1604449794583847,1,0,1,0,0,0,0,0,0,0,1,2,0.17787377095919635,-0.8874597396575088,0
0,1,0,0,-0.019135231695857704,1,0,1,0,0,0,0,2,2,0,0,2,0.8680023821362769,0.2682733298923515,0
1,0,1,1,0.5107585797653155,1,2,0,2,2,0,2,2,0,2,0,1,0.2992698881060078,0.4771362304694303,0
1,0,1,0,-0.9566396673579334,1,2,1,2,0,0,0,0,2,0,1,2,0.7715506726223714,-0.6574478422774661,0
0,1,1,0,1.3667408905872107,1,2,1,0,0,2,2,2,2,1,1,1,1.3668905347944074,2.0684988970056026,1
1,0,0,1,-1.201206041878475,1,2,1,0,0,2,0,0,2,0,0,2,0.8979356712957645,-0.8977472474969463,1
0,0,0,0,0.8776081415461278,1,0,2,1,1,1,1,1,1,2,0,3,-1.4884126589189595,-0.5346379579195452,0
0,0,1,1,-1.2827281667186554,0,1,0,0,0,0,2,2,0,0,0,2,-0.8232284553747856,-0.9935358666285334,1
0,0,1,1,1.2852187657470302,1,2,1,2,2,0,2,2,2,2,0,0,1.5115680990652651,2.0782344999180316,0
0,1,0,0,-0.05989629411594795,1,2,1,0,0,0,0,0,0,0,1,2,0.30093284861486863,-0.03231616955353201,1
0,0,0,0,-0.7528343552574821,1,0,1,0,0,0,0,2,2,0,1,3,0.8297542904324867,-0.5127162942187695,1
0,0,0,0,-0.8343564800976626,1,0,1,2,0,0,0,2,0,1,1,1,0.6750989631084665,-0.5789669616568641,0
1,1,1,0,1.407501953007301,1,0,0,2,2,0,2,0,0,1,1,0,-0.12977392317998412,0.8075727483679309,0
0,0,1,1,0.10314795556441304,1,2,0,2,0,2,2,2,0,0,0,2,0.2460551518224741,0.12283534352708421,1
0,0,0,0,0.5107585797653155,1,2,0,2,0,0,2,0,2,2,0,3,0.2892921250528453,0.46746685614824224,0
1,0,0,0,-0.9158786049378431,1,0,0,0,0,0,0,0,0,0,0,3,-0.6269991153292543,-0.793967045022277,0
0,1,0,0,-0.14141841895612844,1,2,0,2,2,0,0,0,0,0,1,0,-0.2095960276052852,-0.25228339726202087,0
0,0,0,0,-0.34522373105657966,1,2,2,1,1,1,1,1,1,1,0,0,-1.3387462131215204,-0.7440086110294718,0
1,0,1,1,1.3667408905872107,1,0,2,1,1,1,1,1,1,2,1,3,-1.5000533824809827,-0.41761203719667295,0
1,0,0,0,0.755324954285857,1,0,1,2,0,0,0,2,0,1,0,3,0.7150100153211165,0.87280791074033,0
0,0,1,0,0.5107585797653155,1,2,2,1,1,1,1,1,1,2,0,3,-1.3088129239620325,-0.5162705619487039,0
0,0,1,0,0.6738028294456765,1,0,2,1,1,1,1,1,1,1,0,1,-1.5249977901138891,-0.6056129315328322,0
0,0,1,0,-0.14141841895612844,1,0,2,1,1,1,1,1,1,2,1,3,-1.5067052245164245,-0.7808537839565561,0
1,0,1,1,0.30695326766486425,1,2,1,2,2,0,2,2,2,0,1,1,1.5049162570298231,0.9619736707478159,0
0,1,0,0,0.18467008040459354,1,2,1,0,0,0,0,2,2,0,1,2,1.0542539591286455,0.5695471914477257,1
1,0,0,0,-0.3044626686364894,1,0,1,0,0,0,0,0,0,0,0,2,0.16290712637945234,-0.2476915482693106,0
0,0,0,0,-0.4267458558967602,0,1,0,0,0,2,0,2,2,0,1,2,-0.47400674851409424,-0.5373533301604269,0
1,0,0,0,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,1,0,0.02488140414403604,1.0049781026603144,0
0,0,0,0,-1.0381617921981139,0,1,0,0,2,0,0,0,2,0,1,1,-0.8232284553747856,-0.8817420046137012,1
1,0,1,1,0.021625830724232544,1,0,0,0,2,2,2,2,2,2,0,1,0.5736583720679795,0.13808999570959773,0
0,0,0,0,-0.3859847934766699,1,0,1,0,2,0,2,0,0,0,1,3,0.4738807415363535,-0.2236726458459027,0
1,1,0,0,-0.34522373105657966,1,2,1,0,2,0,0,2,2,0,1,2,1.2105722469615263,0.06614366942477592,1
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,2,0,0,0,2,0.4888473861160975,-0.9761177471321465,1
1,0,0,0,1.4890240778474815,1,2,0,2,2,2,2,2,2,2,0,3,0.8580246190831143,1.7801175345451459,0
0,0,0,1,-1.201206041878475,1,0,2,1,1,1,1,1,1,1,1,1,-1.4734460143392158,-0.9858975024387363,0
1,0,0,0,0.9591302663863083,1,0,0,0,2,0,2,2,2,1,1,0,0.36246238744270454,0.8805345797184483,0
1,0,0,0,1.3259798281671205,1,2,1,2,0,2,2,2,2,1,1,1,1.5015903360121026,2.1406439090641474,0
1,0,1,0,1.570546202687662,1,0,2,1,1,1,1,1,1,1,0,2,-1.463468251286053,-0.33140448759795266,0
0,1,0,0,-0.7528343552574821,1,2,1,0,0,2,0,0,0,0,1,0,0.5154547542578644,-0.5440644940728496,0
0,0,0,0,-1.2419671042985652,1,0,1,0,0,0,0,0,0,0,1,2,0.17621081045033601,-0.9565803127160473,0
0,0,0,0,-0.019135231695857704,1,2,1,0,0,0,0,2,0,1,0,2,0.6385138319135366,0.21701240027180643,1
1,0,0,0,0.30695326766486425,1,0,0,2,0,2,0,0,2,0,0,2,0.08641094297187242,0.19456090784110264,0
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,1,-1.466794172303774,-1.0020793548986242,0
1,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,2,2,0,1,2,0.8064728433084405,-0.9719011934898021,1
0,0,0,0,-1.0381617921981139,1,0,1,0,0,0,0,0,0,0,1,3,0.16789600790603382,-0.7916711205259218,0
0,0,1,0,-0.712073292837392,1,2,0,0,0,0,0,0,0,0,1,2,-0.45737714342548985,-0.6972512256133157,0
0,0,1,1,-0.6305511679972114,1,2,1,2,0,2,0,2,0,0,0,2,0.982746657247647,-0.30162369773657655,1
1,0,0,0,-0.5490290431570309,1,0,1,0,2,2,0,0,0,0,1,2,0.4456104128857263,-0.3529508559483626,1
1,0,0,0,1.570546202687662,1,2,2,1,1,1,1,1,1,2,0,0,-1.3071499634531722,-0.17318438312316953,0
0,0,1,1,0.8776081415461278,1,2,0,2,0,0,2,0,0,2,0,0,-0.1613701728483325,0.434286331936494,0
1,0,1,0,-0.05989629411594795,1,2,1,2,2,0,2,0,0,0,1,1,0.8546986980653932,0.2823137912354466,0
0,0,0,0,-0.8751175425177529,1,0,1,2,0,0,0,0,0,0,0,2,0.3840808740578904,-0.6409348468613731,0
0,1,0,0,-0.5897901055771212,1,0,1,0,0,2,0,0,2,0,1,2,0.6684471210730246,-0.37383493838636245,0
0,1,0,0,1.6113072651077522,1,2,1,2,2,0,2,2,2,2,1,0,1.5049162570298231,2.409112541758139,0
0,1,0,0,1.570546202687662,1,2,1,0,2,0,0,2,2,0,1,1,1.1573575106779928,2.0578581700128793,0
1,1,0,0,-1.1196839170382944,0,1,0,0,0,2,2,2,0,0,0,1,-0.6469546414355796,-0.9164237102269124,0
1,0,1,0,0.22543114282468377,1,2,0,0,0,2,2,0,2,1,0,1,0.1379627187465458,0.16738510923520636,0
1,0,0,1,-1.1196839170382944,1,0,0,0,0,0,2,0,0,0,1,0,-0.5388622083596513,-0.9073945456210541,0
1,1,0,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,0,1,2,-0.6885286541570904,-0.970333783497098,1
0,1,0,0,0.7960860167059473,1,2,0,2,0,2,0,0,0,2,0,0,-0.16635905437491375,0.3589181951042198,0
0,1,0,0,-0.9974007297780236,1,2,1,0,0,0,0,0,0,0,1,2,0.36246238744270454,-0.743567087087865,1
0,0,0,0,1.4482630154273912,1,2,0,0,2,2,0,2,2,2,1,2,0.5254325173110274,1.3421699368653985,0
1,0,1,1,1.4890240778474815,1,0,2,1,1,1,1,1,1,1,1,1,-1.4734460143392158,-0.39173873421851674,0
0,0,1,0,0.38847539250504476,1,2,0,2,2,0,2,0,0,0,1,1,0.051488772285803376,0.19314803122796106,0
0,0,0,0,0.7145638918657667,1,0,1,0,2,0,2,2,2,2,1,3,1.1756500762754574,1.2133553269016257,0
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,3,-1.5216718690961684,-1.0028078694022755,1
1,1,1,0,-1.2827281667186554,1,2,1,2,0,0,0,0,0,0,1,2,0.513791793749004,-0.9757866041759414,1
1,0,1,0,0.021625830724232544,1,0,0,0,0,0,0,0,0,0,1,1,-0.675224970086207,-0.3654680596929144,0
0,0,0,0,-1.0381617921981139,1,0,2,1,1,1,1,1,1,0,0,3,-1.4800978563746574,-0.9447474710809862,0
1,0,1,1,1.2852187657470302,1,2,1,2,2,2,0,0,0,0,1,2,0.8962727107869041,1.6204624772601406,0
0,0,0,0,-1.2827281667186554,1,0,1,0,0,2,0,0,0,0,1,2,0.3341920587920773,-0.978170833460618,1
1,0,0,0,1.081413453646579,1,0,2,1,1,1,1,1,1,2,1,0,-1.4850867379012387,-0.48481198110922213,0
0,0,1,0,-1.0789228546182041,1,2,0,0,0,0,0,0,0,0,0,2,-0.4823215510583964,-0.8723596208545575,0
0,0,0,0,-1.201206041878475,1,0,2,1,1,1,1,1,1,0,0,3,-1.531649632149331,-0.9865156359569859,0
0,0,1,0,-0.712073292837392,1,0,2,1,1,1,1,1,1,0,0,1,-1.4767719353569364,-0.8651848568034477,0
1,0,1,1,-0.7935954176775724,1,0,0,0,0,0,0,2,2,1,1,2,-0.0033889245065911663,-0.6238699465182719,0
0,0,0,0,-0.3859847934766699,1,2,1,0,2,0,0,2,2,0,1,1,1.1257612610096444,-0.01820947961919604,0
1,1,1,0,-0.05989629411594795,1,2,1,2,0,0,0,2,0,0,0,2,0.8181135668704638,0.228403717965261,0
1,0,0,0,-0.14141841895612844,1,0,0,2,2,0,2,0,0,1,1,2,-0.20294418556984337,-0.2623280669335747,0
0,0,1,0,0.6738028294456765,1,0,2,1,1,1,1,1,1,1,0,1,-1.4684571328126343,-0.5555661927517058,0
0,0,1,0,0.9591302663863083,1,2,1,0,0,0,0,2,0,0,1,0,0.69006560768821,1.1534626042226686,0
0,0,0,0,1.24445770332694,1,2,0,2,2,2,2,0,2,2,1,1,0.513791793749004,1.1943256450183743,0
1,0,1,0,1.24445770332694,1,2,0,0,0,2,2,2,2,2,0,1,0.4971621886603997,1.2114126215585561,0
1,1,1,1,-0.34522373105657966,1,2,1,2,0,0,0,0,0,0,1,2,0.49882514916926,-0.19099987416700231,0
1,1,1,0,0.14390901798450328,1,0,0,0,0,2,2,0,0,1,0,1,-0.35759951289386377,-0.1313499896559288,0
0,1,0,0,-0.9566396673579334,1,0,1,0,0,0,0,2,0,0,1,2,0.5320843593464687,-0.6793695059782418,1
1,0,0,0,-1.201206041878475,0,1,0,0,0,0,0,0,0,0,0,2,-1.3337573315949391,-0.9816809487963919,1
0,0,1,0,-0.46750691831685043,1,0,0,2,0,2,2,2,2,1,0,3,0.5337473198553295,-0.2540494930284479,0
1,0,1,1,-0.7935954176775724,1,2,2,1,1,1,1,1,1,1,0,0,-1.3420721341392414,-0.8595333503508811,0
1,0,1,1,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,0,-1.4867496984100992,-1.0023442692635882,0
0,0,1,1,-0.3044626686364894,1,0,2,1,1,1,1,1,1,1,0,3,-1.4900756194278202,-0.7816043746572876,0
1,0,1,1,1.570546202687662,1,0,2,1,1,1,1,1,1,2,1,0,-1.505042264007564,-0.3986485839046625,0
1,0,0,0,1.3667408905872107,1,2,1,2,2,2,2,2,2,1,1,0,1.6446049397740998,2.2488393509548845,0
0,0,0,0,0.5107585797653155,1,0,1,2,2,0,0,2,2,1,1,2,1.178975997293178,0.9685303012806761,0
0,0,1,0,-0.4267458558967602,1,0,1,0,0,0,0,2,0,0,1,1,0.5038140306958415,-0.2578024465321054,0
